SCORES_TXT_BEGIN_0 0 100 9 BLEU
42 46 38 45 35 44 32 43 46 
43 46 39 45 36 44 33 43 46 
43 46 39 45 35 44 31 43 46 
41 46 35 45 30 44 25 43 46 
42 46 38 45 36 44 34 43 46 
42 46 37 45 33 44 30 43 46 
44 46 42 45 40 44 38 43 46 
44 46 41 45 38 44 36 43 46 
44 46 41 45 38 44 35 43 46 
44 46 41 45 38 44 35 43 46 
40 46 35 45 32 44 29 43 46 
42 46 38 45 34 44 31 43 46 
42 46 38 45 34 44 31 43 46 
42 46 37 45 33 44 29 43 46 
41 46 36 45 32 44 28 43 46 
40 46 34 45 30 44 26 43 46 
41 46 35 45 30 44 26 43 46 
42 46 38 45 34 44 30 43 46 
43 46 39 45 35 44 31 43 46 
44 46 41 45 38 44 36 43 46 
42 46 37 45 32 44 28 43 46 
44 46 41 45 38 44 35 43 46 
46 46 45 45 44 44 43 43 46 
42 46 38 45 35 44 33 43 46 
42 46 38 45 35 44 33 43 46 
42 46 37 45 32 44 29 43 46 
42 46 38 45 34 44 30 43 46 
44 46 41 45 38 44 35 43 46 
42 46 37 45 33 44 29 43 46 
44 46 41 45 38 44 35 43 46 
42 46 38 45 35 44 32 43 46 
43 46 39 45 36 44 33 43 46 
42 46 37 45 33 44 30 43 46 
42 46 37 45 32 44 28 43 46 
43 46 39 45 35 44 31 43 46 
42 46 37 45 32 44 27 43 46 
44 46 41 45 38 44 35 43 46 
44 46 41 45 38 44 35 43 46 
40 46 34 45 29 44 25 43 46 
41 46 35 45 30 44 25 43 46 
40 46 34 45 29 44 25 43 46 
42 46 37 45 32 44 27 43 46 
44 46 41 45 38 44 35 43 46 
41 46 35 45 30 44 25 43 46 
42 46 37 45 34 44 31 43 46 
43 46 40 45 38 44 36 43 46 
43 46 39 45 36 44 33 43 46 
44 46 41 45 38 44 35 43 46 
41 46 37 45 34 44 31 43 46 
42 46 37 45 33 44 29 43 46 
41 46 36 45 32 44 28 43 46 
42 46 37 45 32 44 27 43 46 
41 46 35 45 30 44 26 43 46 
40 46 34 45 30 44 26 43 46 
43 46 39 45 35 44 31 43 46 
42 46 38 45 34 44 30 43 46 
41 46 36 45 32 44 28 43 46 
42 46 37 45 32 44 28 43 46 
43 46 39 45 36 44 34 43 46 
45 46 43 45 41 44 39 43 46 
45 46 43 45 41 44 39 43 46 
41 46 37 45 35 44 33 43 46 
41 46 36 45 32 44 29 43 46 
43 46 40 45 37 44 35 43 46 
41 46 36 45 32 44 28 43 46 
43 46 40 45 37 44 35 43 46 
43 46 39 45 35 44 32 43 46 
41 46 35 45 30 44 26 43 46 
43 46 39 45 36 44 33 43 46 
43 46 40 45 37 44 34 43 46 
42 46 38 45 35 44 32 43 46 
43 46 39 45 35 44 31 43 46 
42 46 37 45 33 44 29 43 46 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 3 100 9 BLEU
77 81 72 80 69 79 66 78 81 
76 81 70 80 66 79 62 78 81 
78 81 74 80 72 79 70 78 81 
77 81 72 80 69 79 66 78 81 
78 81 74 80 72 79 70 78 81 
76 81 71 80 68 79 65 78 81 
77 81 72 80 69 79 66 78 81 
76 81 70 80 66 79 62 78 81 
79 81 76 80 75 79 74 78 81 
75 81 69 80 65 79 61 78 81 
77 81 73 80 71 79 69 78 81 
77 81 72 80 69 79 66 78 81 
75 81 69 80 65 79 61 78 81 
78 81 74 80 72 79 70 78 81 
77 81 72 80 69 79 66 78 81 
76 81 71 80 68 79 65 78 81 
76 81 70 80 66 79 62 78 81 
77 81 72 80 69 79 66 78 81 
78 81 74 80 72 79 70 78 81 
76 81 71 80 68 79 65 78 81 
77 81 72 80 69 79 66 78 81 
76 81 70 80 66 79 62 78 81 
77 81 72 80 69 79 66 78 81 
75 81 69 80 65 79 61 78 81 
78 81 74 80 72 79 70 78 81 
78 81 74 80 72 79 70 78 81 
76 81 71 80 68 79 65 78 81 
76 81 71 80 68 79 65 78 81 
78 81 74 80 72 79 70 78 81 
74 81 68 80 64 79 60 78 81 
77 81 72 80 69 79 66 78 81 
77 81 72 80 69 79 66 78 81 
76 81 71 80 68 79 65 78 81 
76 81 70 80 66 79 62 78 81 
79 81 76 80 75 79 74 78 81 
75 81 69 80 65 79 61 78 81 
77 81 73 80 71 79 69 78 81 
77 81 73 80 71 79 69 78 81 
75 81 70 80 67 79 64 78 81 
75 81 69 80 65 79 61 78 81 
78 81 74 80 72 79 70 78 81 
76 81 70 80 66 79 62 78 81 
77 81 72 80 69 79 66 78 81 
76 81 71 80 68 79 65 78 81 
77 81 72 80 69 79 66 78 81 
75 81 69 80 65 79 61 78 81 
76 81 71 80 68 79 65 78 81 
77 81 72 80 69 79 66 78 81 
77 81 72 80 69 79 66 78 81 
76 81 70 80 66 79 62 78 81 
75 81 69 80 65 79 61 78 81 
78 81 74 80 72 79 70 78 81 
76 81 71 80 68 79 65 78 81 
76 81 71 80 68 79 65 78 81 
78 81 74 80 72 79 70 78 81 
74 81 68 80 64 79 60 78 81 
77 81 72 80 69 79 66 78 81 
76 81 71 80 68 79 65 78 81 
77 81 73 80 71 79 69 78 81 
75 81 70 80 67 79 64 78 81 
76 81 70 80 66 79 62 78 81 
78 81 74 80 70 79 66 78 81 
75 81 69 80 65 79 61 78 81 
77 81 72 80 69 79 66 78 81 
76 81 70 80 66 79 62 78 81 
77 81 72 80 69 79 66 78 81 
77 81 72 80 67 79 62 78 81 
79 81 76 80 73 79 70 78 81 
76 81 71 80 68 79 65 78 81 
75 81 68 80 63 79 58 78 81 
76 81 70 80 66 79 62 78 81 
77 81 72 80 69 79 66 78 81 
77 81 72 80 69 79 66 78 81 
78 81 74 80 72 79 70 78 81 
78 81 74 80 70 79 66 78 81 
79 81 76 80 73 79 70 78 81 
77 81 73 80 69 79 65 78 81 
76 81 70 80 66 79 62 78 81 
76 81 70 80 66 79 62 78 81 
77 81 72 80 69 79 66 78 81 
76 81 70 80 67 79 64 78 81 
78 81 74 80 72 79 70 78 81 
77 81 72 80 69 79 66 78 81 
78 81 74 80 72 79 70 78 81 
78 81 74 80 70 79 66 78 81 
77 81 72 80 67 79 62 78 81 
75 81 69 80 65 79 61 78 81 
76 81 71 80 68 79 65 78 81 
80 81 78 80 76 79 74 78 81 
76 81 71 80 66 79 61 78 81 
78 81 75 80 72 79 69 78 81 
75 81 68 80 64 79 60 78 81 
77 81 72 80 69 79 66 78 81 
78 81 74 80 70 79 66 78 81 
76 81 70 80 66 79 62 78 81 
77 81 72 80 69 79 66 78 81 
78 81 74 80 72 79 70 78 81 
77 81 72 80 70 79 68 78 81 
75 81 68 80 63 79 58 78 81 
76 81 70 80 66 79 62 78 81 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 4 27 9 BLEU
6 6 5 5 4 4 3 3 6 
5 6 3 5 1 4 0 3 6 
5 6 3 5 1 4 0 3 6 
5 6 3 5 2 4 1 3 6 
4 6 2 5 0 4 0 3 6 
4 6 1 5 0 4 0 3 6 
6 6 5 5 4 4 3 3 6 
6 6 5 5 4 4 3 3 6 
4 6 2 5 1 4 0 3 6 
5 6 3 5 1 4 0 3 6 
3 6 1 5 0 4 0 3 6 
6 6 5 5 4 4 3 3 6 
5 6 3 5 1 4 0 3 6 
5 6 3 5 2 4 1 3 6 
5 6 3 5 1 4 0 3 6 
5 6 3 5 2 4 1 3 6 
4 6 1 5 0 4 0 3 6 
5 6 3 5 1 4 0 3 6 
6 6 5 5 4 4 3 3 6 
4 6 2 5 1 4 0 3 6 
4 6 2 5 0 4 0 3 6 
6 6 5 5 4 4 3 3 6 
6 6 5 5 4 4 3 3 6 
5 6 3 5 2 4 1 3 6 
5 6 3 5 1 4 0 3 6 
5 6 3 5 1 4 0 3 6 
6 6 5 5 4 4 3 3 6 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 5 100 9 BLEU
53 58 47 57 41 56 37 55 58 
52 58 45 57 39 56 35 55 58 
52 58 45 57 38 56 33 55 58 
51 58 43 57 36 56 31 55 58 
52 58 45 57 38 56 33 55 58 
52 58 45 57 38 56 33 55 58 
51 58 43 57 36 56 31 55 58 
51 58 43 57 36 56 31 55 58 
51 58 43 57 35 56 29 55 58 
51 58 43 57 35 56 29 55 58 
50 58 41 57 33 56 27 55 58 
50 58 41 57 33 56 27 55 58 
51 58 44 57 37 56 32 55 58 
54 58 49 57 44 56 41 55 58 
50 58 42 57 35 56 30 55 58 
53 58 47 57 42 56 39 55 58 
50 58 42 57 34 56 28 55 58 
53 58 47 57 41 56 37 55 58 
49 58 40 57 32 56 26 55 58 
52 58 45 57 39 56 35 55 58 
53 58 47 57 41 56 37 55 58 
53 58 47 57 41 56 37 55 58 
54 58 49 57 44 56 41 55 58 
52 58 45 57 39 56 35 55 58 
52 58 45 57 39 56 35 55 58 
52 58 45 57 38 56 33 55 58 
53 58 47 57 42 56 39 55 58 
52 58 45 57 38 56 33 55 58 
51 58 43 57 36 56 31 55 58 
52 58 45 57 38 56 33 55 58 
53 58 47 57 41 56 37 55 58 
51 58 43 57 36 56 31 55 58 
51 58 43 57 36 56 31 55 58 
52 58 46 57 40 56 36 55 58 
51 58 44 57 37 56 32 55 58 
52 58 45 57 39 56 35 55 58 
53 58 47 57 41 56 37 55 58 
53 58 47 57 41 56 37 55 58 
51 58 44 57 38 56 34 55 58 
50 58 42 57 35 56 30 55 58 
51 58 43 57 35 56 29 55 58 
52 58 45 57 39 56 35 55 58 
51 58 43 57 35 56 30 55 58 
52 58 45 57 39 56 35 55 58 
50 58 41 57 33 56 27 55 58 
51 58 44 57 37 56 32 55 58 
52 58 45 57 38 56 33 55 58 
50 58 41 57 33 56 28 55 58 
52 58 45 57 38 56 33 55 58 
50 58 42 57 35 56 30 55 58 
50 58 42 57 34 56 28 55 58 
51 58 43 57 36 56 31 55 58 
50 58 42 57 34 56 29 55 58 
51 58 43 57 36 56 31 55 58 
52 58 46 57 40 56 36 55 58 
49 58 40 57 32 56 26 55 58 
49 58 40 57 32 56 27 55 58 
50 58 42 57 34 56 29 55 58 
55 58 51 57 47 56 45 55 58 
51 58 44 57 38 56 34 55 58 
53 58 47 57 41 56 37 55 58 
49 58 40 57 32 56 27 55 58 
54 58 49 57 45 56 43 55 58 
52 58 46 57 40 56 36 55 58 
51 58 44 57 37 56 32 55 58 
52 58 45 57 39 56 35 55 58 
49 58 41 57 33 56 28 55 58 
51 58 44 57 38 56 34 55 58 
54 58 49 57 44 56 41 55 58 
50 58 42 57 35 56 30 55 58 
52 58 45 57 38 56 33 55 58 
52 58 46 57 40 56 36 55 58 
48 58 39 57 31 56 26 55 58 
53 58 47 57 42 56 39 55 58 
54 58 49 57 44 56 41 55 58 
51 58 44 57 37 56 32 55 58 
54 58 49 57 44 56 41 55 58 
51 58 43 57 36 56 31 55 58 
51 58 44 57 38 56 34 55 58 
52 58 45 57 38 56 33 55 58 
53 58 47 57 42 56 39 55 58 
52 58 45 57 39 56 35 55 58 
50 58 42 57 35 56 30 55 58 
51 58 44 57 37 56 32 55 58 
52 58 45 57 38 56 34 55 58 
53 58 47 57 42 56 39 55 58 
51 58 44 57 37 56 32 55 58 
53 58 47 57 41 56 37 55 58 
51 58 43 57 36 56 31 55 58 
51 58 43 57 35 56 29 55 58 
51 58 43 57 37 56 33 55 58 
54 58 49 57 44 56 41 55 58 
50 58 42 57 35 56 30 55 58 
53 58 47 57 41 56 37 55 58 
51 58 43 57 36 56 32 55 58 
50 58 42 57 35 56 30 55 58 
52 58 45 57 39 56 35 55 58 
53 58 47 57 41 56 37 55 58 
50 58 41 57 33 56 27 55 58 
51 58 43 57 35 56 29 55 58 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 6 100 9 BLEU
11 11 10 10 9 9 8 8 11 
10 11 8 10 6 9 5 8 11 
10 11 8 10 7 9 6 8 11 
9 11 7 10 6 9 5 8 11 
10 11 8 10 6 9 4 8 11 
10 11 8 10 6 9 4 8 11 
10 11 8 10 6 9 5 8 11 
9 11 6 10 3 9 2 8 11 
9 11 6 10 4 9 3 8 11 
10 11 8 10 6 9 4 8 11 
10 11 8 10 7 9 6 8 11 
9 11 6 10 3 9 2 8 11 
9 11 6 10 3 9 1 8 11 
9 11 7 10 6 9 5 8 11 
9 11 6 10 4 9 2 8 11 
11 11 10 10 9 9 8 8 11 
9 11 6 10 4 9 3 8 11 
11 11 10 10 9 9 8 8 11 
9 11 6 10 4 9 3 8 11 
10 11 8 10 6 9 5 8 11 
11 11 10 10 9 9 8 8 11 
8 11 5 10 3 9 2 8 11 
10 11 8 10 6 9 5 8 11 
11 11 10 10 9 9 8 8 11 
10 11 8 10 6 9 5 8 11 
8 11 5 10 4 9 3 8 11 
9 11 7 10 5 9 3 8 11 
9 11 6 10 4 9 2 8 11 
10 11 8 10 6 9 5 8 11 
11 11 10 10 9 9 8 8 11 
11 11 10 10 9 9 8 8 11 
8 11 5 10 3 9 2 8 11 
9 11 6 10 3 9 2 8 11 
9 11 6 10 3 9 2 8 11 
10 11 8 10 6 9 5 8 11 
10 11 8 10 6 9 5 8 11 
9 11 6 10 3 9 1 8 11 
8 11 5 10 3 9 2 8 11 
8 11 5 10 3 9 1 8 11 
10 11 8 10 6 9 5 8 11 
10 11 8 10 6 9 5 8 11 
9 11 7 10 5 9 3 8 11 
9 11 6 10 4 9 2 8 11 
8 11 4 10 0 9 0 8 11 
9 11 6 10 4 9 2 8 11 
9 11 6 10 4 9 3 8 11 
10 11 8 10 7 9 6 8 11 
8 11 4 10 1 9 0 8 11 
9 11 6 10 4 9 3 8 11 
9 11 6 10 4 9 3 8 11 
10 11 8 10 7 9 6 8 11 
8 11 5 10 2 9 1 8 11 
8 11 5 10 3 9 2 8 11 
9 11 6 10 4 9 3 8 11 
10 11 8 10 7 9 6 8 11 
11 11 10 10 9 9 8 8 11 
8 11 4 10 2 9 1 8 11 
8 11 5 10 4 9 3 8 11 
9 11 7 10 6 9 5 8 11 
10 11 8 10 7 9 6 8 11 
9 11 7 10 6 9 5 8 11 
9 11 6 10 4 9 2 8 11 
10 11 8 10 6 9 4 8 11 
8 11 4 10 1 9 0 8 11 
8 11 5 10 3 9 2 8 11 
8 11 5 10 3 9 2 8 11 
9 11 7 10 6 9 5 8 11 
10 11 8 10 7 9 6 8 11 
10 11 8 10 7 9 6 8 11 
10 11 8 10 6 9 4 8 11 
8 11 5 10 3 9 2 8 11 
8 11 4 10 1 9 0 8 11 
9 11 7 10 6 9 5 8 11 
10 11 8 10 6 9 5 8 11 
10 11 8 10 6 9 4 8 11 
9 11 6 10 3 9 2 8 11 
10 11 8 10 6 9 5 8 11 
10 11 8 10 6 9 4 8 11 
9 11 7 10 6 9 5 8 11 
8 11 4 10 1 9 0 8 11 
8 11 5 10 3 9 1 8 11 
9 11 6 10 3 9 2 8 11 
10 11 8 10 6 9 4 8 11 
9 11 6 10 3 9 2 8 11 
9 11 6 10 3 9 1 8 11 
10 11 8 10 6 9 4 8 11 
10 11 8 10 6 9 5 8 11 
7 11 4 10 3 9 2 8 11 
9 11 7 10 6 9 5 8 11 
9 11 6 10 4 9 3 8 11 
9 11 7 10 6 9 5 8 11 
9 11 6 10 4 9 3 8 11 
8 11 5 10 3 9 1 8 11 
10 11 8 10 6 9 5 8 11 
10 11 8 10 6 9 4 8 11 
10 11 8 10 6 9 4 8 11 
10 11 8 10 6 9 4 8 11 
7 11 3 10 0 9 0 8 11 
10 11 8 10 7 9 6 8 11 
8 11 4 10 2 9 1 8 11 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 7 100 9 BLEU
29 34 25 33 22 32 19 31 34 
30 34 27 33 24 32 21 31 34 
30 34 27 33 24 32 21 31 34 
28 34 23 33 19 32 16 31 34 
28 34 23 33 20 32 17 31 34 
29 34 25 33 21 32 18 31 34 
29 34 25 33 22 32 19 31 34 
30 34 27 33 24 32 21 31 34 
31 34 29 33 27 32 25 31 34 
29 34 25 33 21 32 18 31 34 
29 34 25 33 22 32 19 31 34 
31 34 29 33 27 32 25 31 34 
30 34 25 33 22 32 19 31 34 
31 34 27 33 24 32 21 31 34 
28 34 23 33 19 32 15 31 34 
29 34 25 33 21 32 17 31 34 
27 34 21 33 17 32 14 31 34 
28 34 23 33 19 32 16 31 34 
31 34 27 33 24 32 21 31 34 
29 34 25 33 21 32 18 31 34 
29 34 25 33 21 32 17 31 34 
30 34 27 33 24 32 22 31 34 
30 34 27 33 24 32 21 31 34 
29 34 25 33 21 32 17 31 34 
28 34 23 33 19 32 16 31 34 
30 34 26 33 23 32 20 31 34 
31 34 28 33 25 32 22 31 34 
28 34 23 33 19 32 15 31 34 
29 34 25 33 21 32 17 31 34 
30 34 27 33 24 32 22 31 34 
30 34 27 33 24 32 21 31 34 
31 34 28 33 25 32 22 31 34 
29 34 23 33 19 32 16 31 34 
30 34 26 33 23 32 20 31 34 
29 34 23 33 20 32 17 31 34 
30 34 25 33 21 32 18 31 34 
29 34 25 33 21 32 17 31 34 
31 34 28 33 25 32 22 31 34 
30 34 25 33 22 32 19 31 34 
27 34 21 33 16 32 12 31 34 
27 34 21 33 17 32 13 31 34 
28 34 23 33 18 32 14 31 34 
28 34 23 33 19 32 15 31 34 
31 34 27 33 24 32 21 31 34 
28 34 23 33 19 32 15 31 34 
32 34 29 33 27 32 25 31 34 
29 34 25 33 21 32 17 31 34 
29 34 25 33 21 32 17 31 34 
30 34 25 33 21 32 18 31 34 
31 34 28 33 25 32 22 31 34 
30 34 27 33 24 32 21 31 34 
30 34 25 33 22 32 19 31 34 
28 34 23 33 18 32 14 31 34 
29 34 25 33 21 32 18 31 34 
28 34 23 33 18 32 14 31 34 
28 34 23 33 19 32 15 31 34 
32 34 29 33 27 32 25 31 34 
29 34 25 33 21 32 17 31 34 
29 34 24 33 20 32 17 31 34 
29 34 24 33 21 32 18 31 34 
30 34 26 33 22 32 19 31 34 
30 34 26 33 23 32 20 31 34 
27 34 21 33 16 32 12 31 34 
27 34 21 33 17 32 13 31 34 
30 34 27 33 24 32 21 31 34 
28 34 23 33 18 32 14 31 34 
28 34 23 33 19 32 15 31 34 
29 34 25 33 21 32 18 31 34 
31 34 28 33 25 32 22 31 34 
32 34 30 33 28 32 26 31 34 
29 34 25 33 21 32 17 31 34 
30 34 27 33 24 32 21 31 34 
29 34 23 33 19 32 15 31 34 
30 34 25 33 21 32 17 31 34 
30 34 26 33 22 32 19 31 34 
30 34 26 33 23 32 20 31 34 
29 34 24 33 20 32 17 31 34 
28 34 21 33 17 32 14 31 34 
29 34 24 33 21 32 18 31 34 
28 34 23 33 18 32 14 31 34 
30 34 26 33 22 32 19 31 34 
29 34 23 33 19 32 16 31 34 
28 34 23 33 19 32 15 31 34 
30 34 26 33 23 32 20 31 34 
26 34 19 33 14 32 10 31 34 
27 34 21 33 16 32 12 31 34 
32 34 30 33 28 32 26 31 34 
30 34 25 33 21 32 18 31 34 
31 34 28 33 25 32 22 31 34 
27 34 21 33 16 32 12 31 34 
30 34 25 33 21 32 17 31 34 
