FEATURES_TXT_BEGIN_0 0 100 2 Feature0_0 Feature1_0 
-176.516 -3.00555 
-185.414 -3.00574 
-176.831 -3.01487 
-176.805 -3.02411 
-176.752 -3.02422 
-173.578 -3.03572 
-179.375 -3.04655 
-176.871 -3.05486 
-177.457 -3.05519 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 2 100 2 Feature0_0 Feature1_0 
-120.674 -0.907964 
-118.955 -1.29984 
-124.896 -1.31581 
-120.338 -1.33605 
-117.441 -1.4618 
-118.82 -1.48018 
-124.87 -1.52433 
-123.397 -1.59034 
-123.177 -1.70768 
-118.619 -1.72792 
-124.56 -1.74389 
-115.721 -1.85367 
-121.663 -1.86964 
-120.961 -1.87205 
-123.042 -1.88802 
-117.105 -1.88988 
-118.484 -1.90826 
-123.151 -1.9162 
-121.718 -1.93217 
-124.534 -1.95241 
-121.678 -1.98221 
-126.143 -1.98991 
-127.619 -1.99818 
-123.061 -2.01842 
-115.586 -2.03401 
-121.637 -2.07816 
-123.016 -2.09654 
-122.841 -2.13576 
-120.164 -2.14417 
-121.543 -2.16255 
-127.593 -2.2067 
-119.943 -2.26151 
-125.183 -2.27989 
-115.385 -2.28175 
-121.327 -2.29772 
-120.625 -2.30014 
-122.706 -2.3161 
-119.999 -2.32404 
-122.815 -2.34428 
-121.382 -2.36025 
-123.594 -2.37694 
-124.424 -2.38179 
-125.9 -2.39005 
-130.366 -2.39776 
-121.342 -2.41029 
-125.807 -2.418 
-117.727 -2.42588 
-127.283 -2.42626 
-119.809 -2.44185 
-115.25 -2.46209 
-119.918 -2.47003 
-118.485 -2.486 
-125.157 -2.48841 
-119.864 -2.50438 
-121.301 -2.50624 
-120.674 -2.51087 
-122.68 -2.52462 
-118.445 -2.53604 
-122.91 -2.54375 
-124.386 -2.55201 
-123.684 -2.55443 
-124.289 -2.56213 
-125.765 -2.57039 
-119.828 -2.57225 
-121.207 -2.59064 
-125.874 -2.59857 
-130.34 -2.60628 
-124.441 -2.61454 
-127.257 -2.63478 
-119.783 -2.65037 
-128.867 -2.67229 
-124.336 -2.67761 
-119.608 -2.68959 
-124.847 -2.70798 
-118.31 -2.71638 
-119.663 -2.75212 
-124.36 -2.76053 
-121.874 -2.76881 
-125.739 -2.77891 
-127.816 -2.78478 
-128.646 -2.78963 
-123.258 -2.80502 
-124.088 -2.80987 
-125.564 -2.81814 
-130.03 -2.82584 
-121.95 -2.83372 
-117.392 -2.85397 
-119.473 -2.86993 
-116.766 -2.87787 
-122.005 -2.89626 
-119.582 -2.89811 
-118.955 -2.90274 
-118.149 -2.91408 
-124.821 -2.9165 
-124.896 -2.91871 
-120.36 -2.93077 
-119.528 -2.93247 
-121.191 -2.93562 
-120.338 -2.93895 
-128.53 -2.94115 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 3 100 2 Feature0_0 Feature1_0 
-213.608 -2.40082 
-217.348 -2.43718 
-211.227 -2.44842 
-214.967 -2.48478 
-210.802 -2.49495 
-211.704 -2.50679 
-214.542 -2.53131 
-217.402 -2.53741 
-208.422 -2.54255 
-215.443 -2.54315 
-209.323 -2.55439 
-214.496 -2.55707 
-214.212 -2.57377 
-212.161 -2.57891 
-215.021 -2.58501 
-213.063 -2.59075 
-218.236 -2.59342 
-213.393 -2.60092 
-212.115 -2.60467 
-211.832 -2.62137 
-214.596 -2.63154 
-217.133 -2.63728 
-215.855 -2.64102 
-215.498 -2.64339 
-211.012 -2.64852 
-211.69 -2.6512 
-212.592 -2.66304 
-211.407 -2.6679 
-212.216 -2.67915 
-212.308 -2.67974 
-214.752 -2.68488 
-215.43 -2.68755 
-213.117 -2.69099 
-218.29 -2.69366 
-209.309 -2.6988 
-216.331 -2.6994 
-210.211 -2.71064 
-209.026 -2.7155 
-209.928 -2.72735 
-215.1 -2.73002 
-213.049 -2.73515 
-217.187 -2.73752 
-215.909 -2.74126 
-213.951 -2.747 
-214.281 -2.75717 
-213.997 -2.77387 
-212.72 -2.77762 
-214.806 -2.78512 
-215.484 -2.78779 
-218.021 -2.79353 
-216.386 -2.79963 
-211.9 -2.80477 
-211.617 -2.82148 
-212.295 -2.82415 
-213.104 -2.83539 
-213.196 -2.83599 
-215.64 -2.84113 
-214.005 -2.84723 
-209.914 -2.87175 
-210.816 -2.88359 
-218.075 -2.89376 
-212.229 -2.92583 
-214.885 -2.93012 
-215.694 -2.94136 
-212.963 -2.95687 
-213.608 -2.95842 
-215.969 -2.96219 
-209.848 -2.97343 
-212.505 -2.97772 
-216.703 -2.99323 
-217.348 -2.99478 
-213.608 -2.99679 
-210.582 -3.00448 
-211.227 -3.00602 
-213.588 -3.00979 
-209.423 -3.01996 
-210.325 -3.03181 
-217.348 -3.03315 
-214.322 -3.04083 
-214.967 -3.04238 
-213.286 -3.04396 
-211.227 -3.04439 
-210.157 -3.05101 
-210.802 -3.05255 
-213.163 -3.05632 
-216.023 -3.06243 
-211.059 -3.06285 
-211.704 -3.06439 
-207.043 -3.06757 
-214.065 -3.06816 
-207.944 -3.07941 
-217.025 -3.08031 
-214.967 -3.08075 
-213.117 -3.08208 
-213.897 -3.08736 
-214.542 -3.08891 
-210.802 -3.09092 
-210.905 -3.09156 
-216.757 -3.09347 
-217.402 -3.09501 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 4 27 2 Feature0_0 Feature1_0 
-20.8093 -0.0929134 
-22.5866 -0.744285 
-25.3956 -2.28152 
-22.2019 -2.39357 
-23.4685 -2.93289 
-23.9793 -3.04495 
-20.8093 -3.53911 
-20.8093 -4.16099 
-24.6463 -4.58218 
-22.5866 -4.81236 
-22.7193 -5.23355 
-20.8093 -5.33251 
-25.3956 -5.72772 
-22.2019 -5.83977 
-22.5866 -5.98388 
-22.2019 -6.46165 
-23.9793 -7.11302 
-25.3956 -7.52112 
-20.8093 -7.60718 
-24.6463 -8.02838 
-23.4685 -8.17249 
-20.8093 -8.7787 
-20.8093 -9.40058 
-22.2019 -9.90784 
-22.5866 -10.052 
-25.3956 -10.9673 
-20.8093 -12.8468 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 5 100 2 Feature0_0 Feature1_0 
-146.647 -2.17137 
-146.647 -2.20098 
-148.397 -2.23734 
-148.397 -2.26694 
-151.941 -2.26767 
-152.04 -2.28187 
-151.941 -2.29728 
-152.04 -2.31148 
-153.691 -2.33364 
-153.79 -2.34784 
-153.691 -2.36325 
-153.79 -2.37745 
-150.51 -2.37818 
-146.647 -2.40765 
-150.51 -2.40778 
-146.647 -2.43725 
-152.26 -2.44415 
-148.397 -2.47361 
-152.26 -2.47375 
-148.397 -2.50322 
-151.941 -2.50395 
-152.04 -2.51815 
-146.225 -2.53026 
-151.941 -2.53356 
-152.04 -2.54776 
-148.448 -2.55449 
-146.225 -2.55987 
-153.691 -2.56992 
-148.448 -2.5841 
-153.79 -2.58412 
-147.975 -2.59623 
-153.691 -2.59952 
-153.79 -2.61373 
-150.51 -2.61445 
-146.765 -2.62046 
-147.975 -2.62583 
-151.518 -2.62656 
-151.618 -2.64076 
-150.51 -2.64406 
-146.765 -2.65007 
-153.741 -2.65079 
-151.518 -2.65617 
-153.841 -2.665 
-151.618 -2.67037 
-153.741 -2.6804 
-152.26 -2.68042 
-153.268 -2.69253 
-153.841 -2.6946 
-153.368 -2.70673 
-152.26 -2.71003 
-152.059 -2.71676 
-153.268 -2.72214 
-152.159 -2.73096 
-153.368 -2.73634 
-150.087 -2.73707 
-152.059 -2.74637 
-152.159 -2.76057 
-152.31 -2.7613 
-146.225 -2.76654 
-150.087 -2.76667 
-148.448 -2.79077 
-152.31 -2.79091 
-146.225 -2.79614 
-144.482 -2.79907 
-151.837 -2.80303 
-148.448 -2.82038 
-150.628 -2.82727 
-144.482 -2.82868 
-147.975 -2.8325 
-151.837 -2.83264 
-146.997 -2.85422 
-146.765 -2.85674 
-150.628 -2.85688 
-147.975 -2.86211 
-151.518 -2.86284 
-146.232 -2.86504 
-151.618 -2.87704 
-146.997 -2.88383 
-146.765 -2.88634 
-153.741 -2.88707 
-151.518 -2.89245 
-147.382 -2.89386 
-146.232 -2.89465 
-149.775 -2.89537 
-153.841 -2.90127 
-151.618 -2.90665 
-149.875 -2.90958 
-148.025 -2.91338 
-153.741 -2.91668 
-148.747 -2.92019 
-147.382 -2.92347 
-142.887 -2.92434 
-149.775 -2.92498 
-153.268 -2.92881 
-153.841 -2.93088 
-149.875 -2.93918 
-148.025 -2.94299 
-153.368 -2.94301 
-148.747 -2.9498 
-152.29 -2.95053 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 6 100 2 Feature0_0 Feature1_0 
-25.6542 -0.1277 
-26.9101 -0.663635 
-32.4586 -1.74525 
-31.3563 -2.28119 
-28.3018 -2.37598 
-24.5085 -2.54723 
-30.2888 -2.75012 
-29.5577 -2.91192 
-25.2615 -3.08316 
-28.7324 -3.18944 
-32.4586 -3.20708 
-31.5447 -3.28605 
-29.9883 -3.72538 
-31.3563 -3.74301 
-35.1062 -3.99354 
-25.6542 -4.08378 
-31.3129 -4.16478 
-25.6542 -4.27946 
-37.0932 -4.36767 
-30.2888 -4.45478 
-25.6542 -4.47801 
-34.0039 -4.52947 
-26.9101 -4.60634 
-25.6542 -4.6153 
-26.9101 -4.61972 
-29.7076 -4.70072 
-24.9496 -4.79551 
-35.5368 -4.80699 
-26.9101 -4.8154 
-25.6542 -4.86341 
-25.6542 -4.88007 
-35.9909 -4.90361 
-31.5447 -4.99071 
-32.9364 -4.9984 
-26.9101 -5.01394 
-26.9101 -5.15124 
-29.1431 -5.16965 
-25.7026 -5.33145 
-34.4345 -5.34293 
-26.9101 -5.39935 
-26.9101 -5.41601 
-27.1276 -5.43773 
-35.1062 -5.45536 
-34.1923 -5.53434 
-27.5867 -5.60897 
-31.3129 -5.62661 
-32.4586 -5.70134 
-29.8961 -5.70558 
-33.7499 -5.81186 
-37.0932 -5.8295 
-32.4586 -5.89702 
-28.3835 -5.97366 
-34.0039 -5.9913 
-37.0932 -6.07233 
-32.4586 -6.09556 
-25.6542 -6.12388 
-28.3396 -6.14491 
-29.7076 -6.16254 
-31.3563 -6.22389 
-32.4586 -6.23285 
-31.3563 -6.23727 
-35.5368 -6.26882 
-28.3018 -6.33207 
-35.0058 -6.3478 
-35.9909 -6.36543 
-31.754 -6.41307 
-31.3563 -6.43295 
-32.4586 -6.48097 
-32.4586 -6.49762 
-24.5085 -6.50331 
-35.9909 -6.60826 
-39.7408 -6.61596 
-31.3563 -6.6315 
-26.9101 -6.65982 
-24.5085 -6.69899 
-32.9364 -6.70306 
-30.2888 -6.7062 
-28.3018 -6.72629 
-31.3563 -6.76879 
-35.9475 -6.7872 
-34.4345 -6.80476 
-29.5577 -6.85462 
-28.3018 -6.86358 
-29.5577 -6.868 
-29.1431 -6.8743 
-24.5085 -6.89754 
-30.2888 -6.90188 
-30.1487 -6.949 
-31.3563 -7.0169 
-25.2615 -7.02587 
-31.3563 -7.03356 
-25.2615 -7.03925 
-33.932 -7.05528 
-30.2888 -7.10043 
-28.3018 -7.1117 
-28.3018 -7.12836 
-28.7324 -7.14552 
-38.6385 -7.15189 
-32.4586 -7.16316 
-34.3911 -7.22652 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 7 100 2 Feature0_0 Feature1_0 
-90.0113 -0.807062 
-89.9691 -0.826615 
-89.9691 -1.02141 
-90.0844 -1.39649 
-93.2372 -1.40024 
-90.0421 -1.41604 
-93.1949 -1.4198 
-88.6365 -1.51719 
-88.5943 -1.53675 
-90.0421 -1.61084 
-93.1949 -1.61459 
-88.5943 -1.73154 
-90.661 -1.86164 
-90.6188 -1.8812 
-92.3068 -1.93863 
-92.2646 -1.95818 
-93.3102 -1.98967 
-93.268 -2.00922 
-90.6188 -2.07599 
-88.7096 -2.10662 
-91.4609 -2.11038 
-88.6673 -2.12618 
-91.4187 -2.12993 
-92.2646 -2.15297 
-93.268 -2.20402 
-91.4158 -2.22916 
-91.3735 -2.24872 
-95.3172 -2.25816 
-95.275 -2.27771 
-88.6673 -2.32097 
-91.4187 -2.32472 
-91.3735 -2.44351 
-90.7341 -2.45107 
-90.2695 -2.45383 
-93.8869 -2.45482 
-90.6918 -2.47062 
-95.275 -2.47251 
-90.2273 -2.47339 
-93.8446 -2.47438 
-92.3799 -2.52806 
-95.5327 -2.53181 
-92.3376 -2.54761 
-95.4904 -2.55136 
-89.2862 -2.57177 
-87.8505 -2.57473 
-89.244 -2.59133 
-87.8083 -2.59429 
-90.932 -2.64876 
-90.6918 -2.66542 
-90.2273 -2.66818 
-90.8898 -2.66831 
-93.8446 -2.66917 
-91.534 -2.6998 
-91.4917 -2.71936 
-92.3376 -2.7424 
-95.4904 -2.74616 
-89.244 -2.78612 
-87.8083 -2.78908 
-91.4888 -2.81859 
-94.6417 -2.82235 
-91.4466 -2.83815 
-94.5994 -2.8419 
-95.3903 -2.84759 
-98.5431 -2.85134 
-90.8898 -2.86311 
-95.348 -2.86714 
-98.5008 -2.8709 
-91.4917 -2.91415 
-90.041 -2.9393 
-89.9987 -2.95885 
-93.9424 -2.96829 
-93.9002 -2.98785 
-92.9565 -2.99321 
-92.9143 -3.01276 
-91.4466 -3.03294 
-94.5994 -3.03669 
-90.3426 -3.04326 
-93.9599 -3.04425 
-93.4954 -3.04701 
-95.348 -3.06194 
-90.3003 -3.06281 
-93.9177 -3.0638 
-98.5008 -3.06569 
-93.4531 -3.06657 
-95.6057 -3.12124 
-95.5635 -3.14079 
-89.9987 -3.15364 
-89.3593 -3.1612 
-88.8947 -3.16397 
-87.9236 -3.16416 
-92.1106 -3.16496 
-91.0764 -3.16791 
-89.317 -3.18076 
-93.9002 -3.18264 
-88.8525 -3.18352 
-87.8813 -3.18371 
-92.0684 -3.18451 
-91.0341 -3.18747 
-92.9143 -3.20755 
-91.0051 -3.23819 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 8 100 2 Feature0_0 Feature1_0 
-155.92 -0.944426 
-152.033 -1.20125 
-152.808 -1.34295 
-155.92 -1.3453 
-152.255 -1.37942 
-148.92 -1.59977 
-152.033 -1.60213 
-148.368 -1.63624 
-155.92 -1.71469 
-152.808 -1.74383 
-155.402 -1.75073 
-155.858 -1.77795 
-152.255 -1.7803 
-152.033 -1.97151 
-148.92 -2.00065 
-151.515 -2.00755 
-151.97 -2.03477 
-148.368 -2.03712 
-155.92 -2.09339 
-152.808 -2.11321 
-155.92 -2.11557 
-162.316 -2.1159 
-152.29 -2.14925 
-152.255 -2.14968 
-155.402 -2.15161 
-155.858 -2.17882 
-151.737 -2.18572 
-158.775 -2.19749 
-155.92 -2.20221 
-154.715 -2.3377 
-152.033 -2.35022 
-148.92 -2.37003 
-152.033 -2.37239 
-158.429 -2.37273 
-148.402 -2.40607 
-148.368 -2.4065 
-151.515 -2.40843 
-151.97 -2.43565 
-147.85 -2.44254 
-154.888 -2.45431 
-152.033 -2.45903 
-152.808 -2.49192 
-155.92 -2.49427 
-152.808 -2.51409 
-159.204 -2.51443 
-162.316 -2.51678 
-155.402 -2.52099 
-152.255 -2.52839 
-159.182 -2.5338 
-155.858 -2.54821 
-152.29 -2.55013 
-152.255 -2.55056 
-158.651 -2.5509 
-155.34 -2.58425 
-151.737 -2.5866 
-150.827 -2.59452 
-155.663 -2.59602 
-158.775 -2.59837 
-152.808 -2.60073 
-155.92 -2.60308 
-155.11 -2.63249 
-152.255 -2.6372 
-155.92 -2.64955 
-155.92 -2.70123 
-151.602 -2.73622 
-154.715 -2.73858 
-148.92 -2.74874 
-152.033 -2.7511 
-148.92 -2.77091 
-155.317 -2.77125 
-151.05 -2.7727 
-158.429 -2.7736 
-151.515 -2.77781 
-158.96 -2.78126 
-159.673 -2.78179 
-148.368 -2.78521 
-155.519 -2.79062 
-151.97 -2.80503 
-156.139 -2.80571 
-148.402 -2.80695 
-148.368 -2.80738 
-154.764 -2.80772 
-151.452 -2.84107 
-147.85 -2.84342 
-151.775 -2.85284 
-154.888 -2.85519 
-148.92 -2.85755 
-152.033 -2.85991 
-162.316 -2.88616 
-151.223 -2.88931 
-152.808 -2.8928 
-148.368 -2.89402 
-155.402 -2.89969 
-152.033 -2.90637 
-159.204 -2.91531 
-152.29 -2.91951 
-155.402 -2.92187 
-161.798 -2.9222 
-156.18 -2.92302 
-155.858 -2.92691 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 9 100 2 Feature0_0 Feature1_0 
-99.5602 -0.646127 
-100.121 -0.878644 
-97.6336 -1.09946 
-99.5602 -1.17019 
-98.1939 -1.33197 
-100.121 -1.40271 
-101.466 -1.60553 
-97.6336 -1.62352 
-99.7646 -1.77183 
-102.502 -1.82864 
-102.026 -1.83805 
-98.1939 -1.85604 
-99.5602 -1.92408 
-100.325 -2.00435 
-97.6303 -2.02589 
-99.5392 -2.05886 
-103.062 -2.06115 
-101.466 -2.1296 
-100.121 -2.1566 
-101.733 -2.16094 
-97.838 -2.22516 
-102.414 -2.23061 
-98.1906 -2.25841 
-100.575 -2.28197 
-100.1 -2.29138 
-102.965 -2.29316 
-99.7646 -2.29589 
-102.502 -2.3527 
-102.026 -2.36211 
-97.6336 -2.37741 
-102.293 -2.39346 
-99.5602 -2.44814 
-98.3983 -2.45767 
-102.974 -2.46312 
-95.7037 -2.47922 
-101.136 -2.51448 
-103.526 -2.52567 
-100.325 -2.52841 
-97.6303 -2.54995 
-99.5392 -2.58292 
-103.062 -2.58522 
-98.1939 -2.60993 
-99.8062 -2.61427 
-99.5602 -2.62078 
-100.121 -2.68066 
-100.487 -2.68393 
-101.733 -2.685 
-96.264 -2.71173 
-101.67 -2.73123 
-101.039 -2.74648 
-97.838 -2.74922 
-102.414 -2.75467 
-98.1906 -2.78247 
-104.407 -2.78804 
-99.4325 -2.7998 
-100.575 -2.80603 
-100.1 -2.81544 
-102.965 -2.81722 
-100.367 -2.84678 
-101.504 -2.84949 
-100.121 -2.8533 
-101.466 -2.88349 
-97.6336 -2.90147 
-101.048 -2.91645 
-102.293 -2.91752 
-104.384 -2.91797 
-102.706 -2.95434 
-102.992 -2.95535 
-102.231 -2.96375 
-101.599 -2.979 
-98.3983 -2.98174 
-99.5359 -2.98529 
-102.974 -2.98719 
-95.7037 -3.00328 
-104.968 -3.02056 
-99.9928 -3.03232 
-101.136 -3.03855 
-103.526 -3.04974 
-99.7646 -3.04978 
-97.6336 -3.07411 
-102.064 -3.08201 
-102.502 -3.10659 
-102.026 -3.116 
-99.236 -3.12034 
-98.1939 -3.13399 
-99.8062 -3.13833 
-103.601 -3.14101 
-104.945 -3.15048 
-97.8347 -3.15159 
-103.924 -3.16459 
-99.7436 -3.18456 
-103.267 -3.18686 
-103.552 -3.18787 
-104.319 -3.19001 
-100.487 -3.208 
-100.572 -3.2084 
-99.5602 -3.21207 
-100.096 -3.21781 
-96.264 -3.2358 
-102.481 -3.24137 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 10 100 2 Feature0_0 Feature1_0 
-24.3619 -0.291681 
-21.2666 -0.499586 
-24.3619 -1.02355 
-21.2666 -1.23145 
-24.7514 -2.33131 
-24.1833 -2.53922 
-30.3724 -2.74155 
-27.2771 -2.94946 
-24.3619 -2.99484 
-24.7514 -3.06318 
-24.8813 -3.16855 
-28.8682 -3.26652 
-24.1833 -3.27108 
-22.2839 -3.37645 
-30.3724 -3.47342 
-25.7728 -3.47442 
-27.2771 -3.68132 
-24.3619 -3.7267 
-24.3619 -3.73104 
-24.8813 -3.90041 
-21.2666 -3.93894 
-28.8682 -3.99838 
-22.2839 -4.10832 
-24.3619 -4.19825 
-25.7728 -4.20628 
-21.2666 -4.40615 
-24.3619 -4.52873 
-21.2666 -4.73664 
-30.7619 -4.78118 
-24.3619 -4.93011 
-30.1938 -4.98909 
-24.7514 -5.03447 
-24.7514 -5.04575 
-21.2666 -5.13801 
-24.8813 -5.18317 
-25.2708 -5.20818 
-24.1833 -5.25365 
-24.3619 -5.2606 
-29.2576 -5.30615 
-24.3619 -5.30982 
-24.3619 -5.31437 
-22.2839 -5.39107 
-25.2006 -5.41608 
-30.3724 -5.44471 
-30.3724 -5.45062 
-21.2666 -5.4685 
-30.7619 -5.51305 
-28.6895 -5.51405 
-21.2666 -5.51772 
-21.2666 -5.52227 
-27.577 -5.61842 
-27.2771 -5.65853 
-34.8786 -5.71639 
-30.1938 -5.72095 
-24.7514 -5.76633 
-24.7514 -5.77067 
-24.7514 -5.77761 
-24.9795 -5.82632 
-28.8682 -5.84232 
-24.8813 -5.8717 
-24.8813 -5.91503 
-31.7833 -5.92429 
-25.2708 -5.94004 
-28.8682 -5.96967 
-24.1833 -5.97857 
-24.1833 -5.98551 
-29.2576 -6.03801 
-24.3619 -6.04168 
-24.3619 -6.04623 
-25.7728 -6.05022 
-22.2839 -6.12294 
-29.3876 -6.14338 
-25.2006 -6.14795 
-30.3724 -6.17657 
-30.3724 -6.18091 
-30.3724 -6.18249 
-24.7514 -6.23788 
-28.6895 -6.24592 
-21.2666 -6.24958 
-21.2666 -6.25414 
-27.577 -6.35028 
-26.7901 -6.35129 
-27.2771 -6.38881 
-27.2771 -6.39039 
-24.3619 -6.43419 
-24.1833 -6.44578 
-34.8786 -6.44825 
-24.9795 -6.55819 
-24.7514 -6.56836 
-28.8682 -6.57418 
-24.8813 -6.60357 
-24.8813 -6.6079 
-30.3724 -6.64812 
-31.7833 -6.65616 
-28.8682 -6.70153 
-28.8682 -6.70587 
-24.1833 -6.77627 
-25.7728 -6.78209 
-22.2839 -6.81581 
-27.2771 -6.85602 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 11 100 2 Feature0_0 Feature1_0 
-101.99 -0.410639 
-103.141 -0.892306 
-101.99 -0.899503 
-99.7706 -1.0342 
-103.141 -1.38117 
-98.2205 -1.51586 
-99.7706 -1.52306 
-101.874 -1.80349 
-101.99 -1.85388 
-98.2205 -2.00473 
-103.501 -2.12506 
-103.025 -2.28516 
-101.874 -2.29236 
-103.141 -2.33555 
-101.99 -2.34274 
-101.99 -2.37654 
-104.118 -2.39932 
-100.04 -2.41589 
-99.6548 -2.42705 
-100.105 -2.44444 
-99.7706 -2.47744 
-104.652 -2.60672 
-103.501 -2.61392 
-104.496 -2.70879 
-101.281 -2.74861 
-103.407 -2.75292 
-104.503 -2.75448 
-103.025 -2.77403 
-103.141 -2.82441 
-103.141 -2.8582 
-105.269 -2.88099 
-104.118 -2.88818 
-101.191 -2.89755 
-100.04 -2.90475 
-98.1046 -2.90872 
-99.6548 -2.91592 
-101.99 -2.92144 
-101.255 -2.9261 
-100.105 -2.9333 
-108.328 -2.93559 
-98.2205 -2.95911 
-99.7706 -2.9663 
-99.7706 -3.00009 
-101.899 -3.02288 
-97.8203 -3.03944 
-97.8851 -3.06799 
-103.448 -3.08518 
